id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
9740,2018-06-18,M/V Paul R. Tregurtha Engine Room Fire,"Brimley, MI",46.52516667,-84.70538889,Chemical,,Caustic Soda Solution,,,,,,90000,2,"On the morning of June 18th, 2018, the M/V Paul R. Tregurtha, a 1,013 foot bulk carrier suffered an engine room fire. The vessel is carrying 68,200 tons of coal, 124,000 gallons of fuel, and 90,000 gallons of caustic soda. USCG has requested a trajectory and fate and effects for caustic soda and intermediate fuel oil. No reports of pollution, all crewmembers accounted for."
9739,2018-06-17,M/V American Spirit Grounding,"Duluth, MN",46.779491237267,-92.0968008041382,Oil,,Heavy Fuel Oil,,,,,,110000,2,"On June 17, 2018, M/V American Spirit ran aground while approaching Duluth Harbor, MN. Vessel is reported to be carrying 110,000 gallons of heavy fuel oil. There are reports of a potential spill and a smell of fuel oil. MSU Duluth is requesting trajectory, fate and effects, and resources at risk."
9734,2018-06-09,M/V Seavoyager,"Galveston, TX",29.07027778,-94.29277778,Oil,,"Oil, crude",,,,,,294000,0,"On June 08, 2018,  the National Response Center received a report that the laden tanker MV Seavoyager had grounded  27 nautical miles southeast of Galveston, TX.  The incident occurred on June 07, 2018 at 9:36 p.m. CT as the vessel was departing the Galveston area.   The vessel was later refloated and taken to the Galveston Fairway anchorage for further survey. No pollution was detected.  All tanks were sounded with no discrepancies observed. A Coast Guard overflight confirmed there was no visible discharge from the vessel."
9732,2018-06-07,AFFF Release at Selfridge ANGB/Air Station Detroit,"Harrison Charter Township, MI, USA",42.6104595,-82.8317486,Chemical,,AFFF,,,,,,800,0,"On June 07, 2018, the USCG District 9 notified the Great Lakes SSC about an AFFF (firefighting foam) release at Selfridge ANGB/Air Station Detroit. The volume is estimated to be approximately 1000 gallons. The USCG has requested information on AFFF  toxicity and environmental concerns."
9721,2018-05-08,Norwalk River Sodium Bisulfite Discharge,"Norwalk, CT, USA",41.11,-73.41,Chemical,,Sodium Bisulfite,,,,,,3500,0,"On May 8, 2018, the USCG Sector Long Island Sound notified the NOAA SSC of a discharge of 3500 gallons of a 37% Sodium Bisulfite solution into the Norwalk River, CT, from a leaking above ground storage tank.  The incident was discovered at 1330 hours (local) on May 8, but the discharge is believed to have taken place over the past 30 hours.  USCG requested information on the potential fate and behavior of the spilled material."
9720,2018-05-07,Eco Services Spent Sulfuric Acid Release,"3439 Park St, Baytown, TX 77520, USA",29.74815278,-95.00254167,Chemical,,Spent Sulfuric Acid,,,,,,6000,0,"On May 7, 2018, the USCG Sector Houston-Galveston contacted the NOAA RRO regarding a facility that released approximately 6000 pounds of Spent Sulfuric Acid into a gravel containment berm due to a hole in bottom of a 2500 ton capacity tank.  The release is secured. USCG requested a safety and environmental analysis."
9713,2018-04-30,M/V MAERSK WOLFSBURG Diesel Spill,"3301 columbus blvd philadelphia, PA",39.96,-75.06,Oil,,Diesel Fuel,,,,,,1000,0,"On April 30, 2018, the USCG Sector Delaware Bay notified the NOAA SSC about a marine diesel spill as a result of a refueling operation at Packer Marine Terminal, Philadelphia, PA. Cause unknown. Potential volume is 1,000 gallons spilled, sheen observed in Delaware River."
9712,2018-04-29,Southwest pass Mystery Sheen,"Venice, LA 70091, USA",29.0204569,-89.3667248,Oil,,"Oil, crude",,,,,,420,0,"On April 29, 20-18, the NOAA RRO was contacted by USCG Sector New Orleans regarding a sheen from a wellhead reported by a transiting vessel. The USCG had requested a trajectory analysts of the discharge."
9711,2018-04-26,"Superior Refining Company Explosion Superior, WI","2425 24th Ave E, Superior, WI 54880, USA",46.69169,-92.068405,Oil,,Asphalt,,,,,,2116800,0,"On April 26, 2018, an explosion at the Superior Refining Company in Superior, WI, resulted in a large fire.  USCG MSU Duluth contacted the Great Lakes SSC and requested an ALOHA model of the smoke plume"
9710,2018-04-25,Pier 88 Newark Bay Diesel Release,"Avenel, NJ",40.5805846641,-74.267578125,Oil,,Diesel Fuel,1,1,,,,1000,0,"On April 25, 2018, the NOAA SSC received a notification from USCG Sector New York about a 1,000 gallon diesel fuel spill that took place in Newark Bay, New Jersey during a bunkering operation. USCG requested a trajectory analysis."
9708,2018-04-24,Askinuk Tank Farm Gasoline Release,"Scammon Bay, AK",61.84361,-165.5875,Oil,,gasoline,0,0,,,,7000,1,"On 24 Apr 2018, the Alaska Department of Environmental Conservation (ADEC) reported a storage tank failed, releasing 7000 gallons of gasoline. The area is frozen and covered with snow.  In addition, there are reports of sheening on the nearby river."
9706,2018-04-23,M/V Iver Exporter,"Mississippi River MM 126, LA, USA",29.99186667,-90.41411389,Oil,,Oil,,,,,,2646,1,"On April 23, 2018, the NOAA SSC in New Orleans was contacted by the USCG regarding the discharge of Heavy Fuel Oil (HFO) at Mississippi River Mile Marker (MM) 126.  The vessel discharged the oil during deballasting operations. USCG has requested a trajectory."
9705,2018-04-18,"Dredge Barge Fire, Port O' Connor, Matagorda Bay TX","TX 77979, USA",28.45833333,-96.38333333,Oil,,Oil - marine diesel,,,,,,18000,3,"On April 18, 2018, the USCG Sector Corpus Christie contacted the NOAA RRO regarding a dredge barge that had caught fire after alliding with a shut-in natural gas pipeline.  Natural gas condensate is currently discharging from the pipeline and burning off in the fire.   No injuries reported - all crew accounted for."
9700,2018-04-06,Mystery Sheen Mississippi MM 163,"8307 LA-18, St James, LA 70086, USA",30.06076667,-90.86668333,Oil,,Oil,,,,,,42,0,"On April 6, 2018, the USCG Sector New Orleans contacted the NOAA RRO regarding a mystery sheen reported at Mile Marker 163 of the Mississippi River.  The USCG has requested a fate and trajectory analysis for the sheen."
9698,2018-04-03,"Straits of Mackinac, MI Dielectric Fluid Release","6750 David Dr, Mackinaw City, MI 49701, USA",45.78872778,-84.77852222,Oil,Pipeline,Dielectric Fluid,,,,,,600,8,"On April 2, 2018, approximately 400 gallons of dielectric fluid was released from a power cable crossing the Straits of Mackinac, MI. The source spill site is approximately 400 feet offshore and covered in patchy ice. The fluid could not be secured due to the possibility of water intrusion into the cable, but the flow has been reduced to 10 gallons an hour. USCG Sault Ste. Marie has requested trajectory and resources at risk."
9696,2018-04-02,P/C Ocean Breeze aground,"San Joaquin River Delta, CA, USA",38.0976861428,-121.592988968,Oil,,Diesel,,,,,,400,0,"On the afternoon of 02-APR-2018, USCG Sector San Francisco contacted their SSC to request a hypothetical “what if” trajectory for a vessel aground in the San Joaquin River.  The M/V OCEAN BREEZE reportedly has 400 gallons of diesel fuel and 50 gallons of miscellaneous other oils (motor, lube, hydraulic) on board, which are scheduled for removal tomorrow morning.  No spill has occurred at this time; though trajectory support has been requested to support upcoming lightering and salvage/removal operations."
9693,2018-03-29,"Diesel Discharge, Rollover Bay, TX","950 N Bauer Ln, Gilchrist, TX 77617, USA",29.5102,-94.5018,Oil,,Diesel,,,,,,30,0,"On March 29, 2018, the USCG notified NOAA of a small diesel spill at Rollover Island and Rollover Bay near Port Bolivar, TX.  The incident occurred when an excavator on land caught fire and released diesel into the water. The maximum case discharge is 300 gallons of diesel, and the likely amount is closer to 50-60 gallons. MSU Texas City requested a Resources at Risk."
9689,2018-03-25,Bio-Diesel Discharge; Kirby Inland Marine,"Industrial canal locks, Andry St. Wharf, New Orleans, LA 70117, USA",29.95075,-90.01905556,Oil,,Bio-diesel,1,1,,,,8484,0,"On March 25, 2018, the USCG Sector New Orleans contacted the NOAA RRO regarding a discharge of bio diesel from a tug and barge that separated from its mooring and allided with a wharf and puncture the barge above the the water line."
9687,2018-03-21,"Marathon Petroleum Co, Mississippi River MM140","2310 LA-44, Reserve, LA 70084, USA",30.05116111,-90.59188333,Oil,,"Oil, crude",1,0,,,,168,0,"On March 21, 2018,  NOAA was contacted by USCG Sector New Orleans regarding a discharge of approximately  4 barrels of crude oil from the Marathon Petroleum Company located at Mississippi Mile Marker 140. USCG requested a trajectory analysis.  ."
9683,2018-03-11,Helicopter Crash in the East River; Five Dead,"26-02 1st St, Long Island City, NY 11102, USA",40.7784616409,-73.9390182495,Oil,,JP-5,,,,,,150,0,"On March 11, 2018, the USCG Sector New York notified the NOAA SSC about a sightseeing helicopter that crashed into the East River, Manhattan, New York. USCG inquired about weather forecast and strategy for addressing jet fuel discharge from helicopter."
9681,2018-03-07,"Derailed Train Cars; Susquehanna River, DE","998 Stanford Bratton Dr, Millsboro, DE 19966, USA",39.55,-76.08,Other,Railcar,4 Train Cars,0,0,,,,0,0,"USCG Sector Maryland NCR notified the NOAA SSC that four empty rail cars had blown off the Susquehanna River Bridge and into the river on Friday, 2 March, 2018 during the nor'easter. USCG overseeing salvage efforts and requested an updated weather report."
9678,2018-02-26,Port Williams Shuyak Island Bunker C Spill,"Kodiak, AK",58.49033,-152.58366,Oil,,IFO No. 6 (Bunker C),,1,,,,3000,4,"On 26-Feb-2018,  a 3000-gallon rubber, fuel bladder fell from the roof of a structure that failed due to bad weather.  The fuel bladder is wrapped around a piling and it is presumed to now be empty, with the contents, described as a bunker-C fuel, having been discharged into the water.  The USCG is requesting a fates analysis and trajectory."
9677,2018-02-23,"Sodium Hypochlorite Drums, Buffalo Bayou","Tidal Rd, Houston, TX 77015, USA",29.74,-95.1175,Chemical,,Sodium Hypochlorite 12.5% solution,,,,,,110,0,"On February 23, 2018, two 55 gallon drums of sodium hypochlorite 12.5% solution were dropped into Buffalo Bayou when a pallet broke during loading operations.  Drums reported to be intact, divers will salvage.  NOAA SSC provided hazmat information to Sector Houston-Galveston IMD."
9676,2018-02-22,FV Captain MacKintire,"7 Oak Run, Kennebunkport, ME 04046, USA",43.313761,-70.38945,Oil,,Diesel,,,,,,4000,0,"Early morning of 22 Feb 2018, the tug Capt Mackintire sank off the coast of southern Maine.  Crew is secure.  .  UISCG Sector NNE requested the NOAA SSC to consider the potential of shoreline impacts."
9674,2018-02-21,"Lobo Operating, Grand Bay Tank Battery #1","Venice, LA 70091, USA",29.32083333,-89.2925,Oil,,"Oil, crude",1,0,,,,294,0,"On  February 21, 2018, the USCG Sector New Orleans contacted the NOAA RRO regarding a crude oil discharge from Lobo Operating; Grand Bay, Tank Battery #1. The discharge occurred due to a pin-hole leak on a 12' liquid line, moving product from a booster station to the facility."
9672,2018-02-15,Kent Bayou Discharge,"LA, USA",29.53305556,-91.10944444,Oil,,Oil,0,,,,,840,0,"On February 15, 2018, the U.S.DOI contacted the NOAA SSC regarding an ~20bbl discharge from an overflowing storage tank into the adjacent bayou.  LDWF reported six (6) alligators, a multitude of migratory birds, and one bald eagle nest in the vicinity of the discharge.  USCG notified. Forefront Emergency Management was reported to be leading the response on behalf of the RP. Wildlife Response Services has been activated to address any oiled wildlife."
9669,2018-02-12,Oily water discharge Theodore Ship Channel,"Theodore, AL 36582, USA",30.5344532969,-88.1348601295,Oil,,oily water,1,1,,,,42000,0,"On February 12, 2018, the National Response Center received a report of 1000 barrels of oily waste discharged into the Middle Fork of Deer River (aka Theodore Ship Channel). The USCG Sector Mobile is enroute to determine extent of discharge. Source is secure, facility is responding. ."
9666,2018-02-07,"Grounded Vessel, Chui Zai Fa No. 1, American Samoa",American Samoa,-14.33879444,-170.79001667,Oil,,Diesel,,,,,,14000,2,"On February 7, 2018, ghd USCG Sector Honolulu has notified the NOAA SSC that the Longliner Chu Zai Fa has grounded on coral reef approximately 200 yards off Leone Bay in American Samoa.  The vessel reportedly has 14,000 gallons of diesel onboard.  Diesel fumes were detected at about midnight last night, but no oil was observed on the shoreline.  A trajectory forecast was requested in the event of a release."
9665,2018-02-04,"Sturgeon River Bridge Tanker Accident Chassell, MI","US-41, Chassell, MI 49916, USA",47.017553,-88.50615,Oil,,Gasoline,,,,,,4000,0,"On February 3, 2017, the Chassell Michigan Fire Department contacted the National Response Center regarding an accident on the State Route 41 bridge over the Sturgeon River in Houghton County, Michigan.  The accident, which involved the tanker truck and 2-3 passenger vehicles, resulted in the tanker on its side and releasing up to 4,000 gallons each of diesel fuel and gasoline.  At this time, both diesel and gasoline are on the ground and migrating to the Sturgeon River, which is covered in ice.  The ground is also covered in up to 36” of snow and ice.  EPA is requesting trajectories to assist with locating product in the river to aid in recovery."
9663,2018-02-02,PBF Energy Refinery Oil Spill,"815 Clonmell Rd, Paulsboro, NJ 08066, USA",39.8438676442,-75.2659606934,Oil,,marine diesel fuel,1,1,,,,200,0,"On February 2, 2018, the USCG Sector Delaware Bay notified the NOAA SSC of an oil spill that occurred earlier in the day at the PBF ENERGY Refinery, Paulsboro, New Jersey. Approximately 1,000 gallons of marine diesel spilled into the Delaware River. USCG requested a resources at risk analysis and clean up recommendations."
